Opening,Plot,Tree.Num,Year,Type,Value
264,7,1,2011,mxd,0.547
264,7,1,2012,mxd,0.635
264,7,1,2013,mxd,0.625
264,7,1,2014,mxd,0.6
264,7,1,2015,mxd,0.599
264,7,1,2016,mxd,0.684
264,7,1,2017,mxd,0.697
264,7,1,2018,mxd,0.657
264,7,1,1969,rw,9.615
264,7,1,1970,rw,7.047
264,7,1,1971,rw,1.374
264,7,1,1972,rw,5.232
264,7,1,1973,rw,1.034
264,7,1,1974,rw,0.935
264,7,1,1975,rw,0.85
264,7,1,1976,rw,0.811
264,7,1,1977,rw,0.737
264,7,1,1978,rw,0.774
264,7,1,1979,rw,0.647
264,7,1,1980,rw,0.672
264,7,1,1981,rw,0.685
264,7,1,1982,rw,0.424
264,7,1,1983,rw,0.411
264,7,1,1984,rw,0.845
264,7,1,1985,rw,0.685
264,7,1,1986,rw,0.624
264,7,1,1987,rw,0.399
264,7,1,1988,rw,0.537
264,7,1,1989,rw,0.474
264,7,1,1990,rw,0.362
264,7,1,1991,rw,0.783
264,7,1,1992,rw,0.598
264,7,1,1993,rw,0.625
264,7,1,1994,rw,0.921
264,7,1,1995,rw,0.564
264,7,1,1996,rw,0.705
264,7,1,1997,rw,0.836
264,7,1,1998,rw,0.374
264,7,1,1999,rw,0.298
264,7,1,2000,rw,0.472
264,7,1,2001,rw,0.478
264,7,1,2002,rw,0.281
264,7,1,2003,rw,0.423
264,7,1,2004,rw,0.274
264,7,1,2005,rw,0.566
264,7,1,2006,rw,0.583
264,7,1,2007,rw,0.67
264,7,1,2008,rw,0.522
264,7,1,2009,rw,0.57
264,7,1,2010,rw,0.48
264,7,1,2011,rw,0.361
264,7,1,2012,rw,0.369
264,7,1,2013,rw,0.438
264,7,1,2014,rw,0.446
264,7,1,2015,rw,0.476
264,7,1,2016,rw,0.599
264,7,1,2017,rw,0.83
264,7,1,2018,rw,0.681
264,7,1,1969,rwd,0.437
264,7,1,1970,rwd,0.408
264,7,1,1971,rwd,0.338
264,7,1,1972,rwd,0.324
264,7,1,1973,rwd,0.356
264,7,1,1974,rwd,0.273
264,7,1,1975,rwd,0.333
264,7,1,1976,rwd,0.357
264,7,1,1977,rwd,0.292
264,7,1,1978,rwd,0.279
264,7,1,1979,rwd,0.279
264,7,1,1980,rwd,0.31
264,7,1,1981,rwd,0.394
264,7,1,1982,rwd,0.385
264,7,1,1983,rwd,0.386
264,7,1,1984,rwd,0.433
264,7,1,1985,rwd,0.391
264,7,1,1986,rwd,0.392
264,7,1,1987,rwd,0.418
264,7,1,1988,rwd,0.45
264,7,1,1989,rwd,0.338
264,7,1,1990,rwd,0.324
264,7,1,1991,rwd,0.32
264,7,1,1992,rwd,0.427
264,7,1,1993,rwd,0.405
264,7,1,1994,rwd,0.292
264,7,1,1995,rwd,0.451
264,7,1,1996,rwd,0.377
264,7,1,1997,rwd,0.24
264,7,1,1998,rwd,0.324
264,7,1,1999,rwd,0.308
264,7,1,2000,rwd,0.362
264,7,1,2001,rwd,0.298
264,7,1,2002,rwd,0.365
264,7,1,2003,rwd,0.388
264,7,1,2004,rwd,0.349
264,7,1,2005,rwd,0.473
264,7,1,2006,rwd,0.408
264,7,1,2007,rwd,0.52
264,7,1,2008,rwd,0.536
264,7,1,2009,rwd,0.376
264,7,1,2010,rwd,0.502
264,7,1,2011,rwd,0.324
264,7,1,2012,rwd,0.49
264,7,1,2013,rwd,0.478
264,7,1,2014,rwd,0.445
264,7,1,2015,rwd,0.415
264,7,1,2016,rwd,0.46
264,7,1,2017,rwd,0.5
264,7,1,2018,rwd,0.427
264,7,2,1950,ew,6.366
264,7,2,1951,ew,1.283
264,7,2,1952,ew,1.423
264,7,2,1953,ew,1.117
264,7,2,1954,ew,1.283
264,7,2,1955,ew,0.961
264,7,2,1956,ew,1.478
264,7,2,1957,ew,0.998
264,7,2,1958,ew,0.764
264,7,2,1959,ew,0.98
264,7,2,1960,ew,1.076
264,7,2,1961,ew,0.864
264,7,2,1962,ew,0.628
264,7,2,1963,ew,0.753
264,7,2,1964,ew,0.767
264,7,2,1965,ew,0.979
264,7,2,1966,ew,1.084
264,7,2,1967,ew,0.965
264,7,2,1968,ew,0.948
264,7,2,1969,ew,0.505
264,7,2,1970,ew,0.496
264,7,2,1971,ew,0.522
264,7,2,1972,ew,0.271
264,7,2,1973,ew,0.246
264,7,2,1974,ew,0.322
264,7,2,1975,ew,0.221
264,7,2,1976,ew,0.296
264,7,2,1977,ew,0.247
264,7,2,1978,ew,0.358
264,7,2,1979,ew,0.718
264,7,2,1980,ew,0.52
264,7,2,1981,ew,0.357
264,7,2,1982,ew,0.543
264,7,2,1983,ew,0.73
264,7,2,1984,ew,0.644
264,7,2,1985,ew,0.484
264,7,2,1986,ew,0.735
264,7,2,1987,ew,0.461
264,7,2,1988,ew,0.498
264,7,2,1989,ew,0.372
264,7,2,1990,ew,0.386
264,7,2,1991,ew,0.237
264,7,2,1992,ew,0.487
264,7,2,1993,ew,0.599
264,7,2,1994,ew,0.511
264,7,2,1995,ew,0.473
264,7,2,1996,ew,0.349
264,7,2,1997,ew,0.349
264,7,2,1998,ew,0.199
264,7,2,1999,ew,0.386
264,7,2,2000,ew,0.374
264,7,2,2001,ew,0.386
264,7,2,2002,ew,0.336
264,7,2,2003,ew,0.237
264,7,2,2004,ew,0.149
264,7,2,2005,ew,0.138
264,7,2,2006,ew,0.175
264,7,2,2007,ew,0.199
264,7,2,2008,ew,0.137
264,7,2,2009,ew,0.224
264,7,2,2010,ew,0.149
264,7,2,2011,ew,0.2
264,7,2,2012,ew,0.261
264,7,2,2013,ew,0.211
264,7,2,2014,ew,0.137
264,7,2,2015,ew,0.237
264,7,2,2016,ew,0.199
264,7,2,2017,ew,0.112
264,7,2,2018,ew,0.287
264,7,2,1950,lw,1.43
264,7,2,1951,lw,0.883
264,7,2,1952,lw,0.663
264,7,2,1953,lw,0.761
264,7,2,1954,lw,0.726
264,7,2,1955,lw,0.628
264,7,2,1956,lw,0.678
264,7,2,1957,lw,0.678
264,7,2,1958,lw,0.665
264,7,2,1959,lw,0.662
264,7,2,1960,lw,0.557
264,7,2,1961,lw,0.531
264,7,2,1962,lw,0.579
264,7,2,1963,lw,0.58
264,7,2,1964,lw,0.656
264,7,2,1965,lw,0.706
264,7,2,1966,lw,0.665
264,7,2,1967,lw,0.718
264,7,2,1968,lw,0.678
264,7,2,1969,lw,0.604
264,7,2,1970,lw,0.546
264,7,2,1971,lw,0.572
264,7,2,1972,lw,0.579
264,7,2,1973,lw,0.504
264,7,2,1974,lw,0.52
264,7,2,1975,lw,0.331
264,7,2,1976,lw,0.555
264,7,2,1977,lw,0.421
264,7,2,1978,lw,0.582
264,7,2,1979,lw,0.421
264,7,2,1980,lw,0.359
264,7,2,1981,lw,0.432
264,7,2,1982,lw,0.53
264,7,2,1983,lw,0.446
264,7,2,1984,lw,0.421
264,7,2,1985,lw,0.522
264,7,2,1986,lw,0.573
264,7,2,1987,lw,0.424
264,7,2,1988,lw,0.548
264,7,2,1989,lw,0.509
264,7,2,1990,lw,0.411
264,7,2,1991,lw,0.436
264,7,2,1992,lw,0.399
264,7,2,1993,lw,0.387
264,7,2,1994,lw,0.461
264,7,2,1995,lw,0.423
264,7,2,1996,lw,0.262
264,7,2,1997,lw,0.274
264,7,2,1998,lw,0.274
264,7,2,1999,lw,0.324
264,7,2,2000,lw,0.299
264,7,2,2001,lw,0.224
264,7,2,2002,lw,0.274
264,7,2,2003,lw,0.287
264,7,2,2004,lw,0.237
264,7,2,2005,lw,0.249
264,7,2,2006,lw,0.287
264,7,2,2007,lw,0.249
264,7,2,2008,lw,0.349
264,7,2,2009,lw,0.312
264,7,2,2010,lw,0.286
264,7,2,2011,lw,0.249
264,7,2,2012,lw,0.249
264,7,2,2013,lw,0.36
264,7,2,2014,lw,0.299
264,7,2,2015,lw,0.262
264,7,2,2016,lw,0.311
264,7,2,2017,lw,0.336
264,7,2,2018,lw,0.353
264,7,2,1950,mnd,0.362
264,7,2,1951,mnd,0.357
264,7,2,1952,mnd,0.337
264,7,2,1953,mnd,0.335
264,7,2,1954,mnd,0.195
264,7,2,1955,mnd,0.097
264,7,2,1956,mnd,0.208
264,7,2,1957,mnd,0.392
264,7,2,1958,mnd,0.296
264,7,2,1959,mnd,0.098
264,7,2,1960,mnd,0.243
264,7,2,1961,mnd,0.361
264,7,2,1962,mnd,0.268
264,7,2,1963,mnd,0.097
264,7,2,1964,mnd,0.153
264,7,2,1965,mnd,0.097
264,7,2,1966,mnd,0.106
264,7,2,1967,mnd,0.097
264,7,2,1968,mnd,0.107
264,7,2,1969,mnd,0.397
264,7,2,1970,mnd,0.228
264,7,2,1971,mnd,0.148
264,7,2,1972,mnd,0.41
264,7,2,1973,mnd,0.341
264,7,2,1974,mnd,0.261
264,7,2,1975,mnd,0.433
264,7,2,1976,mnd,0.182
264,7,2,1977,mnd,0.43
264,7,2,1978,mnd,0.134
264,7,2,1979,mnd,0.355
264,7,2,1980,mnd,0.425
264,7,2,1981,mnd,0.303
264,7,2,1982,mnd,0.097
264,7,2,1983,mnd,0.097
264,7,2,1984,mnd,0.097
264,7,2,1985,mnd,0.119
264,7,2,1986,mnd,0.115
264,7,2,1987,mnd,0.412
264,7,2,1988,mnd,0.098
264,7,2,1989,mnd,0.097
264,7,2,1990,mnd,0.145
264,7,2,1991,mnd,0.206
264,7,2,1992,mnd,0.1
264,7,2,1993,mnd,0.184
264,7,2,1994,mnd,0.097
264,7,2,1995,mnd,0.097
264,7,2,1996,mnd,0.345
264,7,2,1997,mnd,0.469
264,7,2,1998,mnd,0.192
264,7,2,1999,mnd,0.136
264,7,2,2000,mnd,0.143
264,7,2,2001,mnd,0.268
264,7,2,2002,mnd,0.123
264,7,2,2003,mnd,0.287
264,7,2,2004,mnd,0.426
264,7,2,2005,mnd,0.437
264,7,2,2006,mnd,0.356
264,7,2,2007,mnd,0.463
264,7,2,2008,mnd,0.228
264,7,2,2009,mnd,0.417
264,7,2,2010,mnd,0.356
264,7,2,2011,mnd,0.462
264,7,2,2012,mnd,0.319
264,7,2,2013,mnd,0.425
264,7,2,2014,mnd,0.436
264,7,2,2015,mnd,0.528
264,7,2,2016,mnd,0.491
264,7,2,2017,mnd,0.219
264,7,2,2018,mnd,0.411
264,7,2,1950,mxd,0.679
264,7,2,1951,mxd,0.601
264,7,2,1952,mxd,0.688
264,7,2,1953,mxd,0.651
264,7,2,1954,mxd,0.663
264,7,2,1955,mxd,0.678
264,7,2,1956,mxd,0.695
264,7,2,1957,mxd,0.702
264,7,2,1958,mxd,0.64
264,7,2,1959,mxd,0.648
264,7,2,1960,mxd,0.645
264,7,2,1961,mxd,0.658
264,7,2,1962,mxd,0.641
264,7,2,1963,mxd,0.677
264,7,2,1964,mxd,0.621
264,7,2,1965,mxd,0.632
264,7,2,1966,mxd,0.679
264,7,2,1967,mxd,0.642
264,7,2,1968,mxd,0.604
264,7,2,1969,mxd,0.625
264,7,2,1970,mxd,0.61
264,7,2,1971,mxd,0.82
264,7,2,1972,mxd,0.59
264,7,2,1973,mxd,0.54
264,7,2,1974,mxd,0.548
264,7,2,1975,mxd,0.486
264,7,2,1976,mxd,0.554
264,7,2,1977,mxd,0.549
264,7,2,1978,mxd,0.61
264,7,2,1979,mxd,0.648
264,7,2,1980,mxd,0.657
264,7,2,1981,mxd,0.601
264,7,2,1982,mxd,0.623
264,7,2,1983,mxd,0.652
264,7,2,1984,mxd,0.668
264,7,2,1985,mxd,0.623
264,7,2,1986,mxd,0.667
264,7,2,1987,mxd,0.616
264,7,2,1988,mxd,0.61
264,7,2,1989,mxd,0.6
264,7,2,1990,mxd,0.615
264,7,2,1991,mxd,0.606
264,7,2,1992,mxd,0.661
264,7,2,1993,mxd,0.659
264,7,2,1994,mxd,0.596
264,7,2,1995,mxd,0.583
264,7,2,1996,mxd,0.594
264,7,2,1997,mxd,0.531
264,7,2,1998,mxd,0.508
264,7,2,1999,mxd,0.582
264,7,2,2000,mxd,0.624
264,7,2,2001,mxd,0.631
264,7,2,2002,mxd,0.609
264,7,2,2003,mxd,0.614
264,7,2,2004,mxd,0.596
264,7,2,2005,mxd,0.575
264,7,2,2006,mxd,0.618
264,7,2,2007,mxd,0.621
264,7,2,2008,mxd,0.557
264,7,2,2009,mxd,0.619
264,7,2,2010,mxd,0.587
264,7,2,2011,mxd,0.627
264,7,2,2012,mxd,0.613
264,7,2,2013,mxd,0.626
264,7,2,2014,mxd,0.618
264,7,2,2015,mxd,0.633
264,7,2,2016,mxd,0.644
264,7,2,2017,mxd,0.554
264,7,2,2018,mxd,0.55
264,7,2,1950,rw,7.796
264,7,2,1951,rw,2.166
264,7,2,1952,rw,2.086
264,7,2,1953,rw,1.878
264,7,2,1954,rw,2.009
264,7,2,1955,rw,1.589
264,7,2,1956,rw,2.156
264,7,2,1957,rw,1.675
264,7,2,1958,rw,1.429
264,7,2,1959,rw,1.641
264,7,2,1960,rw,1.633
264,7,2,1961,rw,1.395
264,7,2,1962,rw,1.207
264,7,2,1963,rw,1.333
264,7,2,1964,rw,1.423
264,7,2,1965,rw,1.685
264,7,2,1966,rw,1.749
264,7,2,1967,rw,1.683
264,7,2,1968,rw,1.626
264,7,2,1969,rw,1.109
264,7,2,1970,rw,1.041
264,7,2,1971,rw,1.094
264,7,2,1972,rw,0.85
264,7,2,1973,rw,0.75
264,7,2,1974,rw,0.842
264,7,2,1975,rw,0.552
264,7,2,1976,rw,0.851
264,7,2,1977,rw,0.668
264,7,2,1978,rw,0.94
264,7,2,1979,rw,1.139
264,7,2,1980,rw,0.879
264,7,2,1981,rw,0.789
264,7,2,1982,rw,1.073
264,7,2,1983,rw,1.176
264,7,2,1984,rw,1.065
264,7,2,1985,rw,1.006
264,7,2,1986,rw,1.307
264,7,2,1987,rw,0.884
264,7,2,1988,rw,1.047
264,7,2,1989,rw,0.882
264,7,2,1990,rw,0.797
264,7,2,1991,rw,0.673
264,7,2,1992,rw,0.886
264,7,2,1993,rw,0.986
264,7,2,1994,rw,0.973
264,7,2,1995,rw,0.897
264,7,2,1996,rw,0.61
264,7,2,1997,rw,0.623
264,7,2,1998,rw,0.474
264,7,2,1999,rw,0.71
264,7,2,2000,rw,0.673
264,7,2,2001,rw,0.61
264,7,2,2002,rw,0.61
264,7,2,2003,rw,0.523
264,7,2,2004,rw,0.386
264,7,2,2005,rw,0.387
264,7,2,2006,rw,0.461
264,7,2,2007,rw,0.448
264,7,2,2008,rw,0.486
264,7,2,2009,rw,0.536
264,7,2,2010,rw,0.435
264,7,2,2011,rw,0.449
264,7,2,2012,rw,0.511
264,7,2,2013,rw,0.572
264,7,2,2014,rw,0.436
264,7,2,2015,rw,0.498
264,7,2,2016,rw,0.511
264,7,2,2017,rw,0.448
264,7,2,2018,rw,0.64
264,7,2,1950,rwd,0.553
264,7,2,1951,rwd,0.497
264,7,2,1952,rwd,0.566
264,7,2,1953,rwd,0.523
264,7,2,1954,rwd,0.508
264,7,2,1955,rwd,0.461
264,7,2,1956,rwd,0.537
264,7,2,1957,rwd,0.581
264,7,2,1958,rwd,0.494
264,7,2,1959,rwd,0.423
264,7,2,1960,rwd,0.505
264,7,2,1961,rwd,0.522
264,7,2,1962,rwd,0.467
264,7,2,1963,rwd,0.455
264,7,2,1964,rwd,0.41
264,7,2,1965,rwd,0.403
264,7,2,1966,rwd,0.469
264,7,2,1967,rwd,0.414
264,7,2,1968,rwd,0.417
264,7,2,1969,rwd,0.507
264,7,2,1970,rwd,0.435
264,7,2,1971,rwd,0.426
264,7,2,1972,rwd,0.476
264,7,2,1973,rwd,0.418
264,7,2,1974,rwd,0.386
264,7,2,1975,rwd,0.457
264,7,2,1976,rwd,0.352
264,7,2,1977,rwd,0.485
264,7,2,1978,rwd,0.374
264,7,2,1979,rwd,0.508
264,7,2,1980,rwd,0.539
264,7,2,1981,rwd,0.444
264,7,2,1982,rwd,0.375
264,7,2,1983,rwd,0.448
264,7,2,1984,rwd,0.443
264,7,2,1985,rwd,0.413
264,7,2,1986,rwd,0.443
264,7,2,1987,rwd,0.511
264,7,2,1988,rwd,0.388
264,7,2,1989,rwd,0.351
264,7,2,1990,rwd,0.395
264,7,2,1991,rwd,0.405
264,7,2,1992,rwd,0.449
264,7,2,1993,rwd,0.473
264,7,2,1994,rwd,0.356
264,7,2,1995,rwd,0.353
264,7,2,1996,rwd,0.463
264,7,2,1997,rwd,0.499
264,7,2,1998,rwd,0.346
264,7,2,1999,rwd,0.401
264,7,2,2000,rwd,0.433
264,7,2,2001,rwd,0.487
264,7,2,2002,rwd,0.423
264,7,2,2003,rwd,0.463
264,7,2,2004,rwd,0.509
264,7,2,2005,rwd,0.514
264,7,2,2006,rwd,0.495
264,7,2,2007,rwd,0.539
264,7,2,2008,rwd,0.349
264,7,2,2009,rwd,0.512
264,7,2,2010,rwd,0.476
264,7,2,2011,rwd,0.548
264,7,2,2012,rwd,0.472
264,7,2,2013,rwd,0.525
264,7,2,2014,rwd,0.514
264,7,2,2015,rwd,0.573
264,7,2,2016,rwd,0.559
264,7,2,2017,rwd,0.36
264,7,2,2018,rwd,0.517
264,8,1,1954,ew,5.377
264,8,1,1955,ew,0.875
264,8,1,1956,ew,1.325
264,8,1,1957,ew,1.474
264,8,1,1958,ew,1.12
264,8,1,1959,ew,0.963
264,8,1,1960,ew,0.985
264,8,1,1961,ew,0.812
264,8,1,1962,ew,0.738
264,8,1,1963,ew,0.861
264,8,1,1964,ew,0.77
264,8,1,1965,ew,0.781
264,8,1,1966,ew,0.988
264,8,1,1967,ew,0.904
264,8,1,1968,ew,0.745
264,8,1,1969,ew,0.636
264,8,1,1970,ew,0.587
264,8,1,1971,ew,0.721
264,8,1,1972,ew,0.494
264,8,1,1973,ew,0.482
264,8,1,1974,ew,0.63
264,8,1,1975,ew,0.445
264,8,1,1976,ew,0.442
264,8,1,1977,ew,0.579
264,8,1,1978,ew,0.917
264,8,1,1979,ew,1.008
264,8,1,1980,ew,0.692
264,8,1,1981,ew,0.76
264,8,1,1982,ew,0.898
264,8,1,1983,ew,1.077
264,8,1,1984,ew,0.604
264,8,1,1985,ew,0.735
264,8,1,1986,ew,0.928
264,8,1,1987,ew,0.664
264,8,1,1988,ew,0.656
264,8,1,1989,ew,0.652
264,8,1,1990,ew,0.589
264,8,1,1991,ew,0.555
264,8,1,1992,ew,0.655
264,8,1,1993,ew,0.643
264,8,1,1994,ew,0.643
264,8,1,1995,ew,0.532
264,8,1,1996,ew,0.972
264,8,1,1997,ew,0.599
264,8,1,1998,ew,0.808
264,8,1,1999,ew,0.762
264,8,1,2000,ew,0.975
264,8,1,2001,ew,0.788
264,8,1,2002,ew,0.911
264,8,1,2003,ew,0.836
264,8,1,2004,ew,0.848
264,8,1,2005,ew,0.512
264,8,1,2006,ew,0.187
264,8,1,2007,ew,0.901
264,8,1,2008,ew,0.707
264,8,1,2009,ew,0.49
264,8,1,2010,ew,0.666
264,8,1,2011,ew,0.684
264,8,1,2012,ew,0.76
264,8,1,2013,ew,0.856
264,8,1,2014,ew,0.796
264,8,1,2015,ew,0.773
264,8,1,2016,ew,0.864
264,8,1,2017,ew,0.878
264,8,1,2018,ew,0.959
264,8,1,1954,lw,1.508
264,8,1,1955,lw,1.211
264,8,1,1956,lw,0.882
264,8,1,1957,lw,0.639
264,8,1,1958,lw,0.61
264,8,1,1959,lw,0.378
264,8,1,1960,lw,0.468
264,8,1,1961,lw,0.357
264,8,1,1962,lw,0.271
264,8,1,1963,lw,0.382
264,8,1,1964,lw,0.379
264,8,1,1965,lw,0.397
264,8,1,1966,lw,0.358
264,8,1,1967,lw,0.322
264,8,1,1968,lw,0.428
264,8,1,1969,lw,0.208
264,8,1,1970,lw,0.33
264,8,1,1971,lw,0.33
264,8,1,1972,lw,0.197
264,8,1,1973,lw,0.247
264,8,1,1974,lw,0.235
264,8,1,1975,lw,0.138
264,8,1,1976,lw,0.245
264,8,1,1977,lw,0.161
264,8,1,1978,lw,0.324
264,8,1,1979,lw,0.264
264,8,1,1980,lw,0.213
264,8,1,1981,lw,0.248
264,8,1,1982,lw,0.346
264,8,1,1983,lw,0.347
264,8,1,1984,lw,0.407
264,8,1,1985,lw,0.345
264,8,1,1986,lw,0.374
264,8,1,1987,lw,0.262
264,8,1,1988,lw,0.315
264,8,1,1989,lw,0.355
264,8,1,1990,lw,0.307
264,8,1,1991,lw,0.246
264,8,1,1992,lw,0.333
264,8,1,1993,lw,0.308
264,8,1,1994,lw,0.321
264,8,1,1995,lw,0.284
264,8,1,1996,lw,0.286
264,8,1,1997,lw,0.217
264,8,1,1998,lw,0.362
264,8,1,1999,lw,0.424
264,8,1,2000,lw,0.536
264,8,1,2001,lw,0.4
264,8,1,2002,lw,0.361
264,8,1,2003,lw,0.412
264,8,1,2004,lw,0.225
264,8,1,2005,lw,0.262
264,8,1,2006,lw,0.324
264,8,1,2007,lw,0.42
264,8,1,2008,lw,0.45
264,8,1,2009,lw,0.516
264,8,1,2010,lw,0.433
264,8,1,2011,lw,0.401
264,8,1,2012,lw,0.356
264,8,1,2013,lw,0.386
264,8,1,2014,lw,0.365
264,8,1,2015,lw,0.329
264,8,1,2016,lw,0.384
264,8,1,2017,lw,0.365
264,8,1,2018,lw,0.401
264,8,1,1954,mnd,0.315
264,8,1,1955,mnd,0.41
264,8,1,1956,mnd,0.417
264,8,1,1957,mnd,0.55
264,8,1,1958,mnd,0.223
264,8,1,1959,mnd,0.212
264,8,1,1960,mnd,0.169
264,8,1,1961,mnd,0.379
264,8,1,1962,mnd,0.428
264,8,1,1963,mnd,0.276
264,8,1,1964,mnd,0.278
264,8,1,1965,mnd,0.097
264,8,1,1966,mnd,0.097
264,8,1,1967,mnd,0.215
264,8,1,1968,mnd,0.097
264,8,1,1969,mnd,0.421
264,8,1,1970,mnd,0.122
264,8,1,1971,mnd,0.154
264,8,1,1972,mnd,0.412
264,8,1,1973,mnd,0.231
264,8,1,1974,mnd,0.31
264,8,1,1975,mnd,0.434
264,8,1,1976,mnd,0.097
264,8,1,1977,mnd,0.309
264,8,1,1978,mnd,0.097
264,8,1,1979,mnd,0.262
264,8,1,1980,mnd,0.419
264,8,1,1981,mnd,0.208
264,8,1,1982,mnd,0.097
264,8,1,1983,mnd,0.097
264,8,1,1984,mnd,0.097
264,8,1,1985,mnd,0.167
264,8,1,1986,mnd,0.097
264,8,1,1987,mnd,0.439
264,8,1,1988,mnd,0.175
264,8,1,1989,mnd,0.097
264,8,1,1990,mnd,0.097
264,8,1,1991,mnd,0.1
264,8,1,1992,mnd,0.097
264,8,1,1993,mnd,0.102
264,8,1,1994,mnd,0.097
264,8,1,1995,mnd,0.166
264,8,1,1996,mnd,0.329
264,8,1,1997,mnd,0.242
264,8,1,1998,mnd,0.097
264,8,1,1999,mnd,0.097
264,8,1,2000,mnd,0.097
264,8,1,2001,mnd,0.097
264,8,1,2002,mnd,0.097
264,8,1,2003,mnd,0.097
264,8,1,2004,mnd,0.097
264,8,1,2005,mnd,0.195
264,8,1,2006,mnd,0.097
264,8,1,2007,mnd,0.097
264,8,1,2008,mnd,0.097
264,8,1,2009,mnd,0.097
264,8,1,2010,mnd,0.25
264,8,1,2011,mnd,0.269
264,8,1,2012,mnd,0.369
264,8,1,2013,mnd,0.268
264,8,1,2014,mnd,0.227
264,8,1,2015,mnd,0.369
264,8,1,2016,mnd,0.217
264,8,1,2017,mnd,0.377
264,8,1,2018,mnd,0.097
264,8,1,1954,mxd,0.619
264,8,1,1955,mxd,0.676
264,8,1,1956,mxd,0.747
264,8,1,1957,mxd,0.74
264,8,1,1958,mxd,0.693
264,8,1,1959,mxd,0.759
264,8,1,1960,mxd,0.732
264,8,1,1961,mxd,0.699
264,8,1,1962,mxd,0.703
264,8,1,1963,mxd,0.751
264,8,1,1964,mxd,0.703
264,8,1,1965,mxd,0.659
264,8,1,1966,mxd,0.718
264,8,1,1967,mxd,0.719
264,8,1,1968,mxd,0.67
264,8,1,1969,mxd,0.71
264,8,1,1970,mxd,0.689
264,8,1,1971,mxd,0.725
264,8,1,1972,mxd,0.697
264,8,1,1973,mxd,0.667
264,8,1,1974,mxd,0.678
264,8,1,1975,mxd,0.891
264,8,1,1976,mxd,0.69
264,8,1,1977,mxd,0.681
264,8,1,1978,mxd,0.668
264,8,1,1979,mxd,0.721
264,8,1,1980,mxd,0.719
264,8,1,1981,mxd,0.68
264,8,1,1982,mxd,0.674
264,8,1,1983,mxd,0.71
264,8,1,1984,mxd,0.713
264,8,1,1985,mxd,0.743
264,8,1,1986,mxd,0.68
264,8,1,1987,mxd,0.68
264,8,1,1988,mxd,0.783
264,8,1,1989,mxd,0.671
264,8,1,1990,mxd,0.7
264,8,1,1991,mxd,0.697
264,8,1,1992,mxd,0.681
264,8,1,1993,mxd,0.703
264,8,1,1994,mxd,0.667
264,8,1,1995,mxd,0.681
264,8,1,1996,mxd,0.736
264,8,1,1997,mxd,0.848
264,8,1,1998,mxd,0.711
264,8,1,1999,mxd,0.7
264,8,1,2000,mxd,0.69
264,8,1,2001,mxd,0.72
264,8,1,2002,mxd,0.693
264,8,1,2003,mxd,0.689
264,8,1,2004,mxd,0.743
264,8,1,2005,mxd,0.685
264,8,1,2006,mxd,0.52
264,8,1,2007,mxd,0.731
264,8,1,2008,mxd,0.666
264,8,1,2009,mxd,0.633
264,8,1,2010,mxd,0.718
264,8,1,2011,mxd,0.691
264,8,1,2012,mxd,0.774
264,8,1,2013,mxd,0.732
264,8,1,2014,mxd,0.751
264,8,1,2015,mxd,0.762
264,8,1,2016,mxd,0.738
264,8,1,2017,mxd,0.758
264,8,1,2018,mxd,0.741
264,8,1,1954,rw,6.884
264,8,1,1955,rw,2.086
264,8,1,1956,rw,2.207
264,8,1,1957,rw,2.113
264,8,1,1958,rw,1.73
264,8,1,1959,rw,1.34
264,8,1,1960,rw,1.452
264,8,1,1961,rw,1.169
264,8,1,1962,rw,1.009
264,8,1,1963,rw,1.243
264,8,1,1964,rw,1.149
264,8,1,1965,rw,1.178
264,8,1,1966,rw,1.346
264,8,1,1967,rw,1.226
264,8,1,1968,rw,1.173
264,8,1,1969,rw,0.843
264,8,1,1970,rw,0.917
264,8,1,1971,rw,1.051
264,8,1,1972,rw,0.691
264,8,1,1973,rw,0.73
264,8,1,1974,rw,0.865
264,8,1,1975,rw,0.584
264,8,1,1976,rw,0.687
264,8,1,1977,rw,0.74
264,8,1,1978,rw,1.241
264,8,1,1979,rw,1.272
264,8,1,1980,rw,0.905
264,8,1,1981,rw,1.008
264,8,1,1982,rw,1.243
264,8,1,1983,rw,1.424
264,8,1,1984,rw,1.011
264,8,1,1985,rw,1.08
264,8,1,1986,rw,1.301
264,8,1,1987,rw,0.926
264,8,1,1988,rw,0.97
264,8,1,1989,rw,1.007
264,8,1,1990,rw,0.896
264,8,1,1991,rw,0.801
264,8,1,1992,rw,0.988
264,8,1,1993,rw,0.952
264,8,1,1994,rw,0.963
264,8,1,1995,rw,0.815
264,8,1,1996,rw,1.258
264,8,1,1997,rw,0.816
264,8,1,1998,rw,1.17
264,8,1,1999,rw,1.186
264,8,1,2000,rw,1.512
264,8,1,2001,rw,1.188
264,8,1,2002,rw,1.273
264,8,1,2003,rw,1.248
264,8,1,2004,rw,1.073
264,8,1,2005,rw,0.774
264,8,1,2006,rw,0.511
264,8,1,2007,rw,1.321
264,8,1,2008,rw,1.157
264,8,1,2009,rw,1.006
264,8,1,2010,rw,1.099
264,8,1,2011,rw,1.085
264,8,1,2012,rw,1.116
264,8,1,2013,rw,1.242
264,8,1,2014,rw,1.161
264,8,1,2015,rw,1.102
264,8,1,2016,rw,1.248
264,8,1,2017,rw,1.243
264,8,1,2018,rw,1.359
264,8,1,1954,rwd,0.53
